date,tsm_usd,twse_twd,usdtwd,twse_usd_per_adr,premium,premium_ma60
2006-06-19,8.7137,56.8111,32.59,8.716,-0.0003,
2006-06-20,8.4279,53.8854,32.593,8.2664,0.0195,
2006-06-21,8.6169,54.4765,32.624,8.3491,0.0321,
2006-06-22,8.6269,56.8408,32.633,8.7091,-0.0094,
2006-06-23,8.6667,55.7571,32.705,8.5243,0.0167,
2006-06-26,8.6766,56.1512,32.775,8.5662,0.0129,
2006-06-27,8.5473,56.5452,32.654,8.6582,-0.0128,
2006-06-28,8.5075,55.2646,32.646,8.4642,0.0051,0.0117
2006-06-29,9.005,55.8557,32.61,8.5642,0.0515,0.013
2006-06-30,9.1343,57.5303,32.377,8.8844,0.0281,0.0135
2006-07-03,9.2139,57.6289,32.297,8.9217,0.0328,0.0141
2006-07-05,8.9154,56.8408,32.375,8.7785,0.0156,0.0141
2006-07-06,8.9353,56.2497,32.485,8.6578,0.0321,0.0146
2006-07-07,8.7164,56.0527,32.396,8.6512,0.0075,0.0144
2006-07-10,8.8358,56.0527,32.365,8.6595,0.0204,0.0146
2006-07-11,8.9154,55.5601,32.444,8.5625,0.0412,0.0153
2006-07-12,8.8259,56.2497,32.52,8.6485,0.0205,0.0154
2006-07-13,8.5274,55.4616,32.575,8.5129,0.0017,0.0151
2006-07-14,8.4577,54.2795,32.672,8.3067,0.0182,0.0152
2006-07-17,8.199,52.9988,32.857,8.0651,0.0166,0.0152
2006-07-18,8.2786,53.2944,32.861,8.1091,0.0209,0.0153
2006-07-19,8.5274,52.9988,32.925,8.0484,0.0595,0.0163
2006-07-20,8.4179,55.3631,32.743,8.4542,-0.0043,0.0159
2006-07-21,7.9602,54.0825,32.7,8.2695,-0.0374,0.0147
2006-07-24,8.3582,52.1122,32.846,7.9328,0.0536,0.0155
2006-07-25,8.3582,52.9988,32.79,8.0816,0.0342,0.0159
2006-07-26,8.408,52.8333,32.847,8.0423,0.0455,0.0165
2006-07-27,8.3284,53.1269,32.795,8.0998,0.0282,0.0168
2006-07-28,8.6368,53.5899,32.825,8.163,0.058,0.0176
2006-07-31,8.6269,53.9839,32.792,8.2313,0.0481,0.0182
2006-08-01,8.5672,54.2795,32.855,8.2605,0.0371,0.0185
2006-08-02,8.597,54.0825,32.9,8.2192,0.046,0.019
2006-08-03,8.607,54.0825,32.915,8.2155,0.0477,0.0195
2006-08-04,8.5075,54.0825,32.77,8.2518,0.031,0.0197
2006-08-07,8.3781,53.7869,32.85,8.1867,0.0234,0.0198
2006-08-08,8.4677,54.6735,32.814,8.3308,0.0164,0.0198
2006-08-09,8.408,54.9691,32.77,8.3871,0.0025,0.0195
2006-08-10,8.7562,55.9542,32.605,8.5806,0.0205,0.0193
2006-08-11,8.607,56.5452,32.68,8.6514,-0.0051,0.0194
2006-08-14,8.8259,56.7423,32.737,8.6664,0.0184,0.019
2006-08-15,9.2139,56.7423,32.745,8.6643,0.0634,0.0192
2006-08-16,9.4229,58.1214,32.736,8.8773,0.0615,0.0201
2006-08-17,9.5423,58.811,32.627,9.0126,0.0588,0.0209
2006-08-18,9.4328,58.7125,32.65,8.9912,0.0491,0.0217
2006-08-21,9.2338,57.0378,32.688,8.7246,0.0584,0.0222
2006-08-22,9.3134,57.9244,32.775,8.8367,0.054,0.0228
2006-08-23,9.0448,57.2348,32.775,8.7315,0.0359,0.0234
2006-08-24,8.9652,56.0527,32.835,8.5355,0.0503,0.0238
2006-08-25,8.8955,56.1512,32.91,8.531,0.0427,0.0242
2006-08-28,8.9453,55.3631,32.914,8.4103,0.0636,0.0251
2006-08-29,8.9652,55.6586,32.871,8.4662,0.0589,0.0261
2006-08-30,9.1741,56.4467,32.899,8.5788,0.0694,0.0274
2006-08-31,9.2637,57.2348,32.897,8.6991,0.0649,0.0286
2006-09-01,9.2935,57.9244,32.873,8.8103,0.0548,0.0286
2006-09-05,9.3333,57.7274,32.763,8.8098,0.0594,0.0298
2006-09-06,9.0348,56.9393,32.8,8.6798,0.0409,0.0307
2006-09-07,9.005,56.2497,32.855,8.5603,0.0519,0.0317
2006-09-08,8.9154,55.5779,32.94,8.4362,0.0568,0.0325
2006-09-11,8.9652,55.4616,32.914,8.4252,0.0641,0.0326
2006-09-12,9.2637,55.8557,32.9,8.4887,0.0913,0.0341
2006-09-13,9.4328,57.5303,32.887,8.7467,0.0784,0.0354
2006-09-14,9.4527,57.5303,32.908,8.7411,0.0814,0.0364
2006-09-15,9.4627,57.8328,32.93,8.7812,0.0776,0.0372
2006-09-18,9.8706,59.008,32.929,8.9599,0.1016,0.039
2006-09-19,9.6219,59.5991,32.896,9.0587,0.0622,0.0398
2006-09-20,9.8109,59.008,32.903,8.967,0.0941,0.0411
2006-09-21,9.592,59.5991,32.892,9.0598,0.0587,0.0423
2006-09-22,9.4527,58.811,32.93,8.9297,0.0586,0.0432
2006-09-25,9.7413,58.811,32.935,8.9283,0.0911,0.0439
2006-09-26,9.6716,59.5991,32.975,9.037,0.0702,0.0446
2006-09-27,9.5224,59.9931,32.958,9.1014,0.0462,0.0448
2006-09-28,9.6119,59.9931,33.035,9.0802,0.0586,0.0455
2006-09-29,9.5522,58.811,33.09,8.8865,0.0749,0.0462
2006-10-02,9.6219,59.3035,33.125,8.9515,0.0749,0.0474
2006-10-03,9.4129,59.1065,33.095,8.9298,0.0541,0.0479
2006-10-04,9.5224,57.6289,33.15,8.6921,0.0955,0.0488
2006-10-05,9.801,59.7961,33.175,9.0122,0.0875,0.0499
2006-10-06,9.6617,,33.089,,,0.0508
2006-10-09,9.6716,59.7961,33.09,9.0354,0.0704,0.0516
2006-10-10,9.7512,,33.125,,,0.0523
2006-10-11,9.7612,59.6976,33.325,8.9569,0.0898,0.0534
2006-10-12,10.0398,60.0916,33.28,9.0282,0.1121,0.0543
2006-10-13,10.2488,62.2589,33.12,9.399,0.0904,0.056
2006-10-16,10.2786,64.0321,33.265,9.6245,0.068,0.0578
2006-10-17,9.9701,61.9633,33.19,9.3346,0.0681,0.058
2006-10-18,9.7313,61.0767,33.175,9.2052,0.0572,0.0584
2006-10-19,9.6617,60.0916,33.205,9.0486,0.0678,0.0588
2006-10-20,9.6915,60.8797,33.19,9.1714,0.0567,0.0593
2006-10-23,9.8408,60.2886,33.315,9.0483,0.0876,0.0598
2006-10-24,9.8706,62.0618,33.315,9.3144,0.0597,0.06
2006-10-25,9.9204,61.3723,33.325,9.2081,0.0774,0.0607
2006-10-26,9.9303,60.2827,33.3,9.0515,0.0971,0.0616
2006-10-27,9.6517,61.5693,33.27,9.253,0.0431,0.0615
2006-10-30,9.6219,59.7961,33.325,8.9717,0.0725,0.0622
2006-10-31,9.6517,60.0916,33.263,9.0328,0.0685,0.063
2006-11-01,9.4129,59.3035,33.175,8.938,0.0531,0.0636
2006-11-02,9.4527,59.8946,33.028,9.0672,0.0425,0.0643
2006-11-03,9.5025,60.1901,32.91,9.1447,0.0391,0.0647
2006-11-06,9.5025,59.5991,32.945,9.0452,0.0506,0.0656
2006-11-07,9.5622,59.6976,32.814,9.0964,0.0512,0.0662
2006-11-08,9.5821,59.5006,32.86,9.0536,0.0584,0.0661
2006-11-09,9.4328,59.5991,32.925,9.0507,0.0422,0.0658
2006-11-10,9.4328,59.8946,32.77,9.1386,0.0322,0.0653
2006-11-13,9.5323,59.1065,32.73,9.0294,0.0557,0.0654
2006-11-14,9.8109,59.8946,32.76,9.1414,0.0732,0.0657
2006-11-15,9.8507,60.8797,32.811,9.2773,0.0618,0.0658
2006-11-16,9.9602,61.2738,32.87,9.3206,0.0686,0.0664
2006-11-17,9.9303,61.4708,32.92,9.3364,0.0636,0.0666
2006-11-20,9.9602,61.2738,32.935,9.3022,0.0707,0.0671
2006-11-21,10.0299,62.0618,32.865,9.4419,0.0623,0.0671
2006-11-22,10.2587,62.0618,32.805,9.4592,0.0845,0.0675
2006-11-24,10.4279,62.4559,32.72,9.544,0.0926,0.0679
2006-11-27,10.2189,63.638,32.77,9.7098,0.0524,0.0677
2006-11-28,10.2189,63.0469,32.715,9.6358,0.0605,0.0678
2006-11-29,10.4179,63.5395,32.52,9.7693,0.0664,0.0679
2006-11-30,10.6965,64.5246,32.34,9.976,0.0722,0.0685
2006-12-01,10.5672,65.5097,32.33,10.1314,0.043,0.0683
2006-12-04,11.0249,65.3127,32.4,10.0791,0.0938,0.0689
2006-12-05,11.1244,65.9038,32.325,10.1939,0.0913,0.0694
2006-12-06,10.9751,66.8889,32.3,10.3543,0.06,0.0689
2006-12-07,10.9453,66.0023,32.355,10.1997,0.0731,0.0688
2006-12-08,10.8657,65.1157,32.38,10.0549,0.0806,0.0688
2006-12-11,10.8159,65.5097,32.464,10.0896,0.072,0.0687
2006-12-12,10.6368,63.244,32.469,9.7391,0.0922,0.0685
2006-12-13,10.5174,63.9335,32.513,9.832,0.0697,0.0686
2006-12-14,10.6567,63.1455,32.57,9.6938,0.0993,0.0687
2006-12-15,10.6866,63.9335,32.58,9.8118,0.0892,0.0692
2006-12-18,10.7761,65.6082,32.59,10.0657,0.0706,0.0694
2006-12-19,10.5672,64.1306,32.725,9.7984,0.0785,0.0692
2006-12-20,10.5274,63.835,32.675,9.7682,0.0777,0.0694
2006-12-21,10.7065,63.9335,32.625,9.7982,0.0927,0.0702
2006-12-22,10.6965,64.6231,32.58,9.9176,0.0785,0.0705
2006-12-26,10.8657,65.0172,32.63,9.9628,0.0906,0.0708
2006-12-27,10.9552,65.4112,32.675,10.0094,0.0945,0.0711
2006-12-28,10.9353,65.1157,32.685,9.9611,0.0978,0.0719
2006-12-29,10.8756,66.4948,32.58,10.2049,0.0657,0.0714
2007-01-03,10.9154,66.9874,32.403,10.3366,0.056,0.0708
2007-01-04,10.9154,66.6918,32.545,10.2461,0.0653,0.0707
2007-01-05,10.6368,65.9038,32.66,10.0894,0.0543,0.0704
2007-01-08,10.6965,64.8201,32.665,9.922,0.0781,0.0706
2007-01-09,10.5672,65.0172,32.705,9.9399,0.0631,0.0701
2007-01-10,10.6269,63.244,32.735,9.66,0.1001,0.0699
2007-01-11,10.8557,64.8201,32.78,9.8871,0.098,0.0701
2007-01-12,11.194,68.071,32.74,10.3957,0.0768,0.0702
2007-01-16,11.2537,69.2531,32.8,10.5569,0.066,0.0702
2007-01-17,11.4328,69.8442,32.8,10.647,0.0738,0.0704
2007-01-18,11.194,69.791,32.82,10.6324,0.0528,0.0702
2007-01-19,11.2338,68.7606,32.83,10.4722,0.0727,0.0705
2007-01-22,11.005,67.9725,32.965,10.3098,0.0674,0.0701
2007-01-23,11.194,67.7755,32.985,10.2737,0.0896,0.0706
2007-01-24,11.4229,69.4502,32.985,10.5275,0.085,0.0708
2007-01-25,10.7065,69.9427,32.895,10.6312,0.0071,0.0693
2007-01-26,10.8756,66.9874,32.95,10.165,0.0699,0.0697
2007-01-29,10.7164,67.5784,33.0,10.2392,0.0466,0.0693
2007-01-30,10.8557,66.6544,33.005,10.0976,0.0751,0.0694
2007-01-31,10.8557,66.3963,32.965,10.0707,0.0779,0.0698
2007-02-01,10.9552,66.0023,32.965,10.011,0.0943,0.0707
2007-02-02,10.8856,66.7904,32.9,10.1505,0.0724,0.0712
2007-02-05,10.796,66.7904,32.95,10.1351,0.0652,0.0715
2007-02-06,10.9154,67.874,32.985,10.2886,0.0609,0.0716
2007-02-07,11.1045,67.7755,33.035,10.2581,0.0825,0.072
2007-02-08,11.0647,67.3814,33.05,10.1939,0.0854,0.0727
2007-02-09,10.8955,66.9874,32.98,10.1558,0.0728,0.0734
2007-02-12,10.6269,66.0023,33.075,9.9777,0.0651,0.0736
2007-02-13,10.6766,64.8201,33.125,9.7842,0.0912,0.0739
2007-02-14,11.0945,66.2978,33.02,10.039,0.1051,0.0746
2007-02-15,11.1144,,32.95,,,0.0747
2007-02-16,11.1741,,32.98,,,0.0749
2007-02-20,11.2935,,33.035,,,0.075
2007-02-21,11.4229,,33.0,,,0.0752
2007-02-22,11.4925,,33.1,,,0.075
2007-02-23,11.3333,,33.08,,,0.0747
2007-02-26,11.3333,67.874,33.015,10.2793,0.1025,0.0756
2007-02-27,10.8856,68.268,32.985,10.3483,0.0519,0.0755
2007-02-28,11.0448,,32.985,,,0.0756
2007-03-01,10.8756,65.7067,32.93,9.9767,0.0901,0.076
2007-03-02,10.5871,65.4782,32.964,9.9318,0.066,0.0764
2007-03-05,10.0597,62.0471,32.925,9.4225,0.0676,0.0759
2007-03-06,10.5572,64.1306,33.005,9.7153,0.0867,0.0758
2007-03-07,10.4478,64.5246,33.02,9.7705,0.0693,0.076
2007-03-08,10.7264,64.9187,32.945,9.8526,0.0887,0.0763
2007-03-09,10.6965,65.5097,33.05,9.9107,0.0793,0.0763
2007-03-12,11.0647,66.1993,33.07,10.009,0.1055,0.0769
2007-03-13,10.9055,68.071,33.0,10.3138,0.0574,0.0762
2007-03-14,11.005,66.8889,33.02,10.1285,0.0865,0.0766
2007-03-15,11.0945,67.9725,33.075,10.2755,0.0797,0.0762
2007-03-16,10.9652,67.9725,33.13,10.2584,0.0689,0.0758
2007-03-19,10.9851,67.9725,33.14,10.2554,0.0712,0.0758
2007-03-20,11.2537,68.1695,33.18,10.2727,0.0955,0.0761
2007-03-21,11.4925,68.6621,33.145,10.3578,0.1096,0.0767
2007-03-22,11.2836,69.1546,32.99,10.4811,0.0766,0.0764
2007-03-23,11.3134,68.9576,33.06,10.4292,0.0848,0.0765
2007-03-26,11.3731,68.9576,33.07,10.426,0.0908,0.0766
2007-03-27,11.0647,68.1695,33.08,10.3037,0.0739,0.0762
2007-03-28,10.7662,67.2829,33.075,10.1713,0.0585,0.0754
2007-03-29,10.7463,67.677,33.06,10.2355,0.0499,0.0751
2007-03-30,10.6965,66.8889,33.08,10.1102,0.058,0.0752
2007-04-02,10.7264,67.1844,33.125,10.141,0.0577,0.075
2007-04-03,10.8458,66.9874,33.16,10.1006,0.0738,0.0754
2007-04-04,10.7264,68.268,33.125,10.3046,0.0409,0.0747
2007-04-05,10.9154,,33.125,,,0.0749
2007-04-09,10.8159,67.9725,33.11,10.2646,0.0537,0.074
2007-04-10,10.7562,67.4799,33.125,10.1857,0.056,0.0732
2007-04-11,10.7164,68.268,33.1,10.3124,0.0392,0.0725
2007-04-12,10.7463,67.4799,33.175,10.1703,0.0566,0.0723
2007-04-13,10.6468,67.2829,33.14,10.1513,0.0488,0.0718
2007-04-16,10.7164,66.4948,33.2,10.0143,0.0701,0.0722
2007-04-17,10.607,66.9874,33.2,10.0885,0.0514,0.0717
2007-04-18,10.6169,67.5784,33.17,10.1867,0.0422,0.0713
2007-04-19,10.4975,66.3963,33.175,10.007,0.049,0.0705
2007-04-20,10.4677,66.4948,33.16,10.0264,0.044,0.0697
2007-04-23,10.5274,67.5784,33.21,10.1744,0.0347,0.0702
2007-04-24,10.7363,68.7606,33.21,10.3524,0.0371,0.0696
2007-04-25,10.8955,68.268,33.235,10.2705,0.0609,0.0699
2007-04-26,10.9751,68.8591,33.27,10.3485,0.0605,0.0696
2007-04-27,10.6368,67.9725,33.25,10.2214,0.0406,0.0689
2007-04-30,10.4876,67.677,33.305,10.1602,0.0322,0.0677
2007-05-01,10.6368,,33.25,,,0.0676
2007-05-02,10.5672,66.9874,33.25,10.0733,0.049,0.0673
2007-05-03,10.6567,67.3814,33.32,10.1113,0.0539,0.0671
2007-05-04,10.6468,68.071,33.27,10.2301,0.0407,0.0663
2007-05-07,10.6468,67.4799,33.255,10.1458,0.0494,0.0656
2007-05-08,10.4478,66.9874,33.3,10.0582,0.0387,0.0649
2007-05-09,10.4776,66.9874,33.29,10.0612,0.0414,0.0645
2007-05-10,10.3682,67.4799,33.355,10.1154,0.025,0.0632
2007-05-11,10.3582,66.4948,33.3,9.9842,0.0375,0.0618
2007-05-14,10.1791,66.1993,33.305,9.9383,0.0242,0.0611
2007-05-15,10.2289,65.5097,33.355,9.8201,0.0416,0.0608
2007-05-16,10.4478,65.6082,33.365,9.8319,0.0626,0.0608
2007-05-17,10.6269,66.6918,33.35,9.9988,0.0628,0.0608
2007-05-18,10.4776,67.4799,33.35,10.1169,0.0357,0.0604
2007-05-21,10.4577,68.1695,33.415,10.2004,0.0252,0.0598
2007-05-22,10.607,67.3814,33.43,10.078,0.0525,0.0589
2007-05-23,10.4776,67.874,33.415,10.1562,0.0316,0.0585
2007-05-24,10.3682,67.4799,33.34,10.12,0.0245,0.0579
2007-05-25,10.4179,66.3963,33.24,9.9874,0.0431,0.0571
2007-05-29,10.5771,67.5784,33.05,10.2237,0.0346,0.0566
2007-05-30,10.607,66.9874,33.02,10.1435,0.0457,0.0562
2007-05-31,10.8557,67.1844,33.075,10.1564,0.0689,0.0559
2007-06-01,11.0249,67.7755,32.99,10.2721,0.0733,0.056
2007-06-04,10.9353,68.071,33.07,10.292,0.0625,0.0555
2007-06-05,10.7761,67.9725,33.015,10.2942,0.0468,0.055
2007-06-06,10.7264,67.874,33.07,10.2622,0.0452,0.0539
2007-06-07,10.6567,67.9725,33.075,10.2755,0.0371,0.0536
2007-06-08,10.5174,64.7482,32.99,9.8133,0.0718,0.0533
2007-06-11,10.408,64.9462,33.006,9.8385,0.0579,0.0529
2007-06-12,10.2189,64.1541,33.02,9.7144,0.0519,0.0526
2007-06-13,10.3284,63.4611,33.075,9.5935,0.0766,0.0527
2007-06-14,10.5473,64.3521,33.18,9.6974,0.0876,0.0526
2007-06-15,10.7662,65.0452,33.14,9.8137,0.0971,0.0524
2007-06-18,10.6169,,33.168,,,0.052
2007-06-19,10.6468,,33.155,,,0.0514
2007-06-20,10.7463,67.6193,33.002,10.2447,0.049,0.0506
2007-06-21,11.1741,68.5103,32.72,10.4692,0.0673,0.0505
2007-06-22,10.9254,68.3123,32.75,10.4294,0.0476,0.0503
2007-06-25,10.9353,69.6983,32.759,10.638,0.0279,0.0499
2007-06-26,10.9552,68.4113,32.754,10.4432,0.049,0.0498
2007-06-27,11.0846,68.8073,32.78,10.4953,0.0561,0.0497
2007-06-28,11.1144,69.6983,32.83,10.615,0.047,0.0493
2007-06-29,11.0746,70.1934,32.81,10.6969,0.0353,0.0492
2007-07-02,11.2239,70.2924,32.76,10.7284,0.0462,0.0491
2007-07-03,11.3333,70.4904,32.77,10.7553,0.0537,0.0491
2007-07-05,11.3333,70.6884,32.775,10.7839,0.051,0.049
2007-07-06,11.4229,69.7973,32.81,10.6366,0.0739,0.0496
2007-07-09,11.6716,71.2824,32.78,10.8728,0.0735,0.0499
2007-07-10,11.393,71.2824,32.77,10.8762,0.0475,0.0499
2007-07-11,11.3433,71.6784,32.764,10.9386,0.037,0.0493
2007-07-12,11.6318,70.9854,32.844,10.8064,0.0764,0.0498
2007-07-13,11.602,72.2724,32.79,11.0205,0.0528,0.0499
2007-07-16,11.6219,71.7774,32.835,10.93,0.0633,0.0502
2007-07-17,11.6816,71.9754,32.847,10.9562,0.0662,0.0506
2007-07-18,11.3035,70.2924,32.811,10.7117,0.0552,0.0509
2007-07-19,11.1741,69.3023,32.82,10.5579,0.0584,0.0513
2007-07-20,10.8458,68.7083,32.8,10.4738,0.0355,0.0509
2007-07-23,10.9652,68.0153,32.8,10.3682,0.0576,0.0508
2007-07-24,10.8458,70.5894,32.76,10.7737,0.0067,0.0502
2007-07-25,10.8458,68.9063,32.819,10.4979,0.0331,0.0502
2007-07-26,10.1692,67.5203,32.875,10.2692,-0.0097,0.0492
2007-07-27,10.0498,63.3621,32.925,9.6222,0.0444,0.0491
2007-07-30,10.2289,64.3521,32.762,9.8212,0.0415,0.0489
2007-07-31,10.0995,64.3521,32.89,9.7829,0.0324,0.0488
2007-08-01,9.8905,60.689,32.899,9.2235,0.0723,0.0492
2007-08-02,10.0498,63.1641,32.865,9.6096,0.0458,0.0493
2007-08-03,9.6517,63.2631,32.909,9.6118,0.0042,0.0486
2007-08-06,9.9701,61.9761,32.91,9.416,0.0589,0.0492
2007-08-07,9.8408,60.689,32.912,9.2199,0.0673,0.0497
2007-08-08,10.2189,62.1741,32.94,9.4375,0.0828,0.0508
2007-08-09,9.7313,63.1641,32.924,9.5924,0.0145,0.0503
2007-08-10,9.8507,60.887,32.96,9.2365,0.0665,0.0504
2007-08-13,9.9801,61.3821,32.97,9.3088,0.0721,0.0505
2007-08-14,9.5522,61.2831,32.985,9.2895,0.0283,0.0504
2007-08-15,9.1443,60.392,33.05,9.1365,0.0009,0.05
2007-08-16,9.0647,58.511,32.99,8.868,0.0222,0.0494
2007-08-17,9.6517,58.412,32.84,8.8934,0.0853,0.0504
2007-08-20,9.6716,61.5801,32.828,9.3792,0.0312,0.0505
2007-08-21,9.6219,61.2831,33.04,9.2741,0.0375,0.0504
2007-08-22,9.8308,60.293,32.978,9.1414,0.0754,0.0511
2007-08-23,9.9005,62.1741,32.992,9.4226,0.0507,0.0512
2007-08-24,9.9901,60.986,32.97,9.2487,0.0802,0.0514
2007-08-27,9.6716,60.986,32.98,9.2459,0.046,0.0509
2007-08-28,9.3532,60.788,33.05,9.1964,0.0171,0.0501
2007-08-29,9.6816,59.6,33.03,9.0221,0.0731,0.0506
2007-08-30,9.4826,59.897,33.06,9.0588,0.0468,0.0506
2007-08-31,9.8706,62.0751,32.99,9.4082,0.0492,0.0508
2007-09-04,10.0697,60.986,33.07,9.2207,0.0921,0.0512
2007-09-05,9.9204,61.184,33.09,9.2451,0.073,0.0514
2007-09-06,10.0697,61.5801,33.025,9.3232,0.0801,0.0519
2007-09-07,9.6716,61.3821,33.04,9.2891,0.0412,0.0513
2007-09-10,9.6816,60.59,33.04,9.1692,0.0559,0.0507
2007-09-11,9.7512,60.689,33.08,9.1731,0.063,0.0502
2007-09-12,9.801,60.887,33.061,9.2083,0.0644,0.0504
2007-09-13,9.9901,59.996,33.073,9.0702,0.1014,0.0512
2007-09-14,9.9303,61.184,33.08,9.2479,0.0738,0.0517
2007-09-17,9.7711,60.194,33.122,9.0867,0.0753,0.0518
2007-09-18,10.1791,60.194,33.1,9.0928,0.1195,0.053
2007-09-19,10.0597,60.788,33.09,9.1853,0.0952,0.0541
2007-09-20,10.0299,60.392,33.11,9.1199,0.0998,0.055
2007-09-21,10.199,60.887,32.95,9.2393,0.1039,0.0558
2007-09-24,10.2189,,32.9,,,0.0559
2007-09-25,10.0697,,33.0,,,0.0563
2007-09-26,10.0099,60.887,32.95,9.2393,0.0834,0.0569
2007-09-27,10.2289,62.9661,32.87,9.5781,0.0679,0.0571
2007-09-28,10.0697,62.9661,32.589,9.6606,0.0423,0.057
2007-10-01,10.3781,63.2631,32.605,9.7014,0.0697,0.0569
2007-10-02,10.4677,64.2532,32.585,9.8593,0.0617,0.0567
2007-10-03,10.3284,64.3521,32.62,9.8639,0.0471,0.0567
2007-10-04,10.3582,63.5601,32.59,9.7515,0.0622,0.0572
2007-10-05,10.6368,63.9561,32.6,9.8092,0.0844,0.0573
2007-10-08,10.5572,64.3521,32.63,9.8609,0.0706,0.0576
2007-10-09,10.6468,64.1541,32.64,9.8275,0.0834,0.0579
2007-10-10,10.7264,,32.6,,,0.0578
2007-10-11,10.1592,62.6691,32.56,9.6236,0.0557,0.0578
2007-10-12,9.9901,60.689,32.58,9.3138,0.0726,0.0581
2007-10-15,9.9502,62.2731,32.63,9.5423,0.0428,0.0582
2007-10-16,9.9204,61.7781,32.695,9.4476,0.05,0.058
2007-10-17,10.1294,61.3821,32.654,9.3989,0.0777,0.0593
2007-10-18,10.0498,62.2731,32.64,9.5394,0.0535,0.0597
2007-10-19,9.6915,61.3821,32.59,9.4173,0.0291,0.0603
2007-10-22,9.6617,59.996,32.58,9.2075,0.0493,0.0604
2007-10-23,9.9701,60.887,32.595,9.3399,0.0675,0.0609
2007-10-24,9.7214,60.194,32.61,9.2294,0.0533,0.0612
2007-10-25,9.7313,60.491,32.535,9.2963,0.0468,0.0608
2007-10-26,9.8607,60.986,32.44,9.3998,0.049,0.0609
2007-10-29,10.4577,63.2631,32.439,9.7511,0.0725,0.0621
2007-10-30,10.3483,62.3721,32.45,9.6105,0.0768,0.0624
2007-10-31,10.597,63.1641,32.307,9.7756,0.084,0.0627
2007-11-01,10.4478,63.5601,32.47,9.7875,0.0675,0.0624
2007-11-02,10.3383,60.986,32.416,9.4068,0.099,0.0639
2007-11-05,10.1493,61.8771,32.45,9.5342,0.0645,0.0638
2007-11-06,10.3781,61.9761,32.425,9.5568,0.0859,0.0641
2007-11-07,10.1095,62.3721,32.38,9.6313,0.0496,0.0645
2007-11-08,9.8507,61.2831,32.284,9.4912,0.0379,0.0651
2007-11-09,9.7612,61.6791,32.27,9.5567,0.0214,0.0651
2007-11-12,9.5423,60.986,32.28,9.4464,0.0101,0.0638
2007-11-13,9.9403,61.085,32.232,9.4758,0.049,0.0641
2007-11-14,9.791,60.887,32.249,9.4401,0.0372,0.0641
2007-11-15,9.602,60.293,32.34,9.3217,0.0301,0.0633
2007-11-16,9.7015,59.897,32.35,9.2577,0.0479,0.0632
2007-11-19,9.4826,59.897,32.356,9.2559,0.0245,0.0623
2007-11-20,9.6119,59.897,32.35,9.2577,0.0383,0.0621
2007-11-21,9.2239,58.0159,32.39,8.9558,0.0299,0.0623
2007-11-23,9.4428,59.006,32.37,9.1143,0.036,0.0617
2007-11-26,9.4428,60.491,32.37,9.3437,0.0106,0.0611
2007-11-27,9.3831,58.511,32.303,9.0566,0.0361,0.0608
2007-11-28,9.7015,57.9169,32.37,8.9461,0.0844,0.0607
2007-11-29,9.7015,59.402,32.27,9.2039,0.0541,0.0604
2007-11-30,9.8706,59.996,32.26,9.2988,0.0615,0.06
2007-12-03,9.7214,59.204,32.312,9.1613,0.0611,0.0604
2007-12-04,9.6517,59.699,32.349,9.2273,0.046,0.0602
2007-12-05,9.9602,60.293,32.328,9.3252,0.0681,0.0603
2007-12-06,10.209,61.2831,32.31,9.4836,0.0765,0.0605
2007-12-07,10.2488,61.9761,32.3,9.5938,0.0683,0.0599
2007-12-10,10.0796,60.491,32.37,9.3437,0.0788,0.06
2007-12-11,9.8806,62.0751,32.383,9.5845,0.0309,0.0592
2007-12-12,9.9502,60.689,32.339,9.3833,0.0604,0.0582
2007-12-13,9.8109,60.095,32.451,9.2593,0.0596,0.0576
2007-12-14,9.602,59.204,32.36,9.1477,0.0497,0.0567
2007-12-17,9.3532,58.907,32.6,9.0348,0.0352,0.0555
2007-12-18,9.5821,58.2139,32.6,8.9285,0.0732,0.0558
2007-12-19,9.6318,58.61,32.545,9.0045,0.0697,0.056
2007-12-20,9.6219,58.412,32.515,8.9823,0.0712,0.0558
2007-12-21,9.7612,58.412,32.46,8.9975,0.0849,0.0561
2007-12-24,9.7711,58.61,32.48,9.0225,0.083,0.0568
2007-12-26,9.8905,58.907,32.57,9.0431,0.0937,0.0572
2007-12-27,9.7512,61.085,32.545,9.3847,0.0391,0.0568
2007-12-28,9.8507,59.897,32.5,9.2149,0.069,0.0572
2007-12-31,9.9104,58.907,32.43,9.0822,0.0912,0.0577
2008-01-02,9.5224,59.897,32.485,9.2192,0.0329,0.0568
2008-01-03,9.393,58.808,32.445,9.0627,0.0364,0.0562
2008-01-04,8.8856,59.402,32.41,9.1641,-0.0304,0.0543
2008-01-07,8.7065,55.2438,32.52,8.4938,0.025,0.0538
2008-01-08,8.7164,55.4419,32.474,8.5363,0.0211,0.0533
2008-01-09,9.0149,56.4319,32.487,8.6853,0.038,0.0527
2008-01-10,9.0348,55.1448,32.485,8.4877,0.0645,0.053
2008-01-11,8.8458,54.4518,32.44,8.3927,0.054,0.0531
2008-01-14,9.005,54.3528,32.26,8.4242,0.0689,0.053
2008-01-15,8.7264,56.9269,32.19,8.8423,-0.0131,0.0518
2008-01-16,8.4378,54.8478,32.281,8.4954,-0.0068,0.0512
2008-01-17,8.3483,54.1548,32.31,8.3805,-0.0038,0.0504
